,순위,업소명,주소,분류,합산 검색 수
16532,33,금보석[중식],전남 강진군 진흥로 11-1,외국식,305
16533,34,원정흑염소,전남 강진군 예향로 59-10,한식,296
16534,35,황칠코리아목삼정강진점,전남 강진군 덕남로 87-0,한식,284
16535,36,명동식당[한식],전남 강진군 서성안길 5-0,한식,283
16536,37,이바돔감자탕강진점,전남 강진군 탐진로 61-0,한식,279
16537,38,가출,전남 강진군 중저길 15-20,카페/찻집,274
16538,39,차이나 루[중식],전남 강진군 중앙로 113-0,외국식,263
16539,40,분홍나루,전남 강진군 청자로 1606-0,카페/찻집,250
16540,41,민들레는민들레,전남 강진군 해안관광로 1083-0,카페/찻집,243
16541,42,한끼,전남 강진군 보은로1길 15-0,외국식,242
16542,43,옥이생선구이,전남 강진군 보은로안길 32-0,한식,220
16543,44,우리수산회센터,전남 강진군 삼일로 30-0,외국식,212
16544,45,무지개식당,전남 강진군 영랑로4길 12-2,외국식,205
16545,46,비취에물들다,전남 강진군 청자촌길 20-16,카페/찻집,195
16546,47,루트77,전남 강진군 종합운동장길 45-0,카페/찻집,193
16547,48,가우도국밥,전남 강진군 청자로2길 90-0,한식,188
16548,49,옥이칼국수,전남 강진군 보은로4길 38-0,한식,166
16549,50,파스쿠찌강진군청점,전남 강진군 탐진로 103-0,카페/찻집,163
16550,51,강진탐진강장어나라,전남 강진군 목리길 83-13,한식,162
16551,52,강진책빵,전남 강진군 보은로3길 48-0,간이음식,150
16552,53,매자리식당,전남 강진군 청자로 1157-0,한식,149
16553,54,배스킨라빈스전남강진점,전남 강진군 영랑로 28-0,간이음식,148
16554,55,카페림스가든,전남 강진군 해강로 1038-7,카페/찻집,145
16555,56,으뜸식당,전남 강진군 오감길 2-0,한식,144
16556,57,궁전한우촌,전남 강진군 보은로 62-0,한식,139
16557,57,풍미식당,전남 강진군 송계로 900-1,한식,139
16558,59,항아리보쌈,전남 강진군 보은로3길 46-1,외국식,135
16559,60,둥지식당,전남 강진군 보은로3길 48-3,한식,126
16560,61,드롭탑강진점,전남 강진군 탐진로 73-0,카페/찻집,125
16561,62,26빵집,전남 강진군 시장길 19-0,간이음식,124
16562,63,대통령밥상[한식],전남 강진군 오감길 2-0,한식,121
16563,64,수경당,전남 강진군 박산1길 33-0,카페/찻집,112
16564,65,저두맛집,전남 강진군 보은로3길 20-0,한식,109
16565,66,청림농원,전남 강진군 목화길 15-0,한식,106
16566,67,부엌여행,전남 강진군 남문길 17-0,한식,104
16567,67,진선미식당,전남 강진군 송계로 898-0,한식,104
16568,69,금강산식당,전남 강진군 영랑로4길 21-0,한식,102
16569,70,돌담한정식[한식],전남 강진군 영랑생가길 5-0,한식,98
16570,71,석문정,전남 강진군 백도로 2059-7,한식,96
16571,72,강진장어촌,전남 강진군 진흥로 15-0,외국식,88
16572,73,청자골식당,전남 강진군 해강로 974-0,외국식,84
16573,74,조선제일국밥,전남 강진군 보은로4길 24-0,한식,83
16574,75,하나의정원,전남 강진군 월남3길 83-0,카페/찻집,80
16575,76,녹향월촌한우명품관,전남 강진군 백운로 95-5,한식,79
16576,76,백운차실,전남 강진군 백운로 107-0,카페/찻집,79
16577,78,그리너,전남 강진군 서문길 29-9,카페/찻집,78
16578,79,거북횟집,전남 강진군 미항로 139-3,외국식,77
16579,79,배진강,전남 강진군 남삼인길 6-0,한식,77
16580,79,우정식당,전남 강진군 운주로 599-0,전문음식,77
16581,82,도원참치,전남 강진군 까치내로 1020-0,외국식,76
16582,83,착한돼지,전남 강진군 이학래길 1-4,한식,75
16583,84,다산정,전남 강진군 다산로 527-10,외국식,72
16584,85,엄마손김밥,전남 강진군 고성길 2-0,간이음식,69
16585,85,목리장어센터,전남 강진군 목리길 80-0,전문음식,69
16586,87,카페JPG,전남 강진군 사의재길 53-1,카페/찻집,68
16587,88,백악관,전남 강진군 종합운동장길 50-16,한식,66
16588,89,카페청,전남 강진군 사의재길 31-8,카페/찻집,65
16589,89,하나로식당,전남 강진군 보은로3길 29-0,한식,65
16590,91,광주식당,전남 강진군 시장길 19-0,한식,64
16591,92,느루카페,전남 강진군 목리안3길 3-0,카페/찻집,63
16592,93,병영성[중식],전남 강진군 한골목길 8-0,외국식,62
16593,94,해송해물칼국수,전남 강진군 미항로 135-0,한식,60
16594,94,구수리카페,전남 강진군 까막섬로 416-6,카페/찻집,60
16595,94,남도국밥,전남 강진군 보은로 71-1,한식,60
16596,97,남문식당,전남 강진군 남문길 21-1,한식,55
16597,97,동해회관,전남 강진군 보은로2길 5-1,외국식,55
16598,99,예촌,전남 강진군 월남1길 2-0,한식,53
16599,99,수양관광농원,전남 강진군 주작산길 262-0,외국식,53
16600,1,과역기사님식당[한식],전남 고흥군 고흥로 2959-3,한식,5673
16601,2,녹동회타운,전남 고흥군 목넘가는길 19-0,외국식,3914
16602,3,소문난갈비탕,전남 고흥군 고흥로 4259-0,한식,3736
16603,4,관산식당,전남 고흥군 고흥로 1896-0,한식,3403
16604,5,평화국밥,전남 고흥군 과역로 951-0,한식,2481
16605,6,동방기사식당,전남 고흥군 고흥로 2921-0,한식,1807
16606,7,보성식당,전남 고흥군 고흥로 3009-0,한식,1643
16607,8,카페마레,전남 고흥군 우천우두길 24-75,카페/찻집,1211
16608,9,해돌마루카페,전남 고흥군 거금일주로 1906-17,카페/찻집,1142
16609,10,성실산장어탕구이전문,전남 고흥군 비봉로 177-0,외국식,1127
16610,11,산티아고커피농장,전남 고흥군 석촌1길 81-109,카페/찻집,1014
16611,12,다미식당,전남 고흥군 두원로 477-0,한식,998
16612,13,산티아고커피농장,전남 고흥군 석촌1길 81-117,카페/찻집,956
16613,14,시드니월남쌈,전남 고흥군 더수연안길 33-0,외국식,863
16614,15,익금21,전남 고흥군 익금해변길 21-0,카페/찻집,832
16615,16,엠케이알,전남 고흥군 비봉로 177-0,카페/찻집,811
16616,17,파리바게뜨고흥중앙점,전남 고흥군 봉황길 42-0,간이음식,803
16617,18,분청마루[한식],전남 고흥군 분청문화박물관길 77-0,한식,779
16618,19,갈릴리횟집,전남 고흥군,외국식,763
16619,20,해돌마루,전남 고흥군 거금일주로 1906-17,외국식,757
16620,21,동강갈비탕,전남 고흥군 고흥로 4786-3,한식,684
16621,22,유성기사님식당,전남 고흥군 고흥로 2902-0,한식,658
16622,23,롯데리아전남고흥,전남 고흥군 여산당촌길 8-0,간이음식,632
16623,24,도라지식당,전남 고흥군 여산당촌길 4-2,한식,590
16624,25,녹동회타운,전남 고흥군 목넘가는길 19-0,전문음식,586
16625,26,유자골고흥한우프라자,전남 고흥군 고흥로 4797-0,한식,574
16626,27,고흥원,전남 고흥군 장전신전길 3-7,한식,547
16627,28,수정횟집,전남 고흥군 목넘가는길 2-0,외국식,541
16628,29,이디야커피고흥녹동점,전남 고흥군 녹동신항1길 32-0,카페/찻집,538
16629,30,청정회관[한식],전남 고흥군 나로도항길 55-0,한식,522
16630,31,녹동식당,전남 고흥군 녹동남촌1길 2-0,외국식,520
16631,32,소문난식당,전남 고흥군 홍교당촌길 7-0,한식,463
16632,33,투썸플레이스전남녹동점,전남 고흥군 우주항공로 54-0,카페/찻집,454
16633,34,수문식당,전남 고흥군 망월로 674-24,한식,420
16634,35,다도해회관,전남 고흥군 나로도항길 103-18,외국식,402
16635,36,중앙식당[한식],전남 고흥군 당오천변1길 39-0,한식,393
16636,37,아리랑산장어구이,전남 고흥군 비봉로 177-0,외국식,382
16637,38,파리바게뜨고흥도양점,전남 고흥군 우주항공로 33-0,간이음식,363
16638,39,고흥한우직판장,전남 고흥군 고흥로 1892-67,한식,352
16639,40,르와르베이커리,전남 고흥군 과역로 854-0,간이음식,349
16640,41,유리스버거,전남 고흥군 녹동시장길 48-12,간이음식,304
16641,42,일조갈비,전남 고흥군 우주로 601-0,한식,298
16642,43,별헤는몰랑,전남 고흥군 고흥만로 1645-0,카페/찻집,297
16643,44,순천식당,전남 고흥군 나로도항길 117-0,외국식,295
16644,45,서울식당,전남 고흥군 나로도항길 145-0,한식,288
16645,46,명당만두,전남 고흥군 남촌길 29-0,한식,282
16646,47,대흥식당,전남 고흥군 고흥로 1694-0,한식,277
16647,48,이디야커피고흥군청점,전남 고흥군 고흥군청로 26-0,카페/찻집,273
16648,49,성실산장어탕구이전문,전남 고흥군 비봉로 177-0,전문음식,267
16649,50,엉클제이본점,전남 고흥군 홍교길 19-0,카페/찻집,264
16650,51,삼겹살백반&고흥커피거리,전남 고흥군,기타음식,263
16651,52,배스킨라빈스전남고흥점,전남 고흥군 고흥로 1754-0,간이음식,249
16652,53,동강가야성[중식],전남 고흥군 동서로 14-0,외국식,238
16653,54,유자당,전남 고흥군 여산당촌길 50-1,카페/찻집,233
16654,55,신촌브루,전남 고흥군 대신로 122-0,카페/찻집,229
16655,56,월포가든,전남 고흥군 오룡동길 19-0,한식,227
16656,57,산채뜰,전남 고흥군 우주항공로 64-0,한식,218
16657,58,고센,전남 고흥군 우주로 835-0,기타음식,217
16658,59,남일식당,전남 고흥군 비봉로 257-0,한식,201
16659,60,하얀마을제과점,전남 고흥군 동신길 34-0,간이음식,195
16660,61,안성장어나라,전남 고흥군 비봉로 159-0,외국식,194
16661,62,갈릴리횟집,전남 고흥군,전문음식,171
16662,63,빌라로사,전남 고흥군 독대길 29-45,카페/찻집,170
16663,64,고흥회관,전남 고흥군 서문여산길 40-0,한식,168
16664,65,대동식당,전남 고흥군 나로도항길 105-0,외국식,166
16665,66,이디야커피고흥점,전남 고흥군 봉동주공길 11-2,카페/찻집,148
16666,67,고흥생선숯불구이,전남 고흥군 시장길 20-0,한식,147
16667,68,원조남해아구찜,전남 고흥군 녹동남촌1길 26-1,한식,141
16668,69,수정횟집,전남 고흥군 목넘가는길 2-0,전문음식,135
16669,70,한끼밥상[한식],전남 고흥군 녹동남문길 8-9,한식,129
16670,71,뚜레쥬르전남고흥점,전남 고흥군 터미널길 3-0,간이음식,128
16671,72,가나안식당[한식],전남 고흥군 천마로 2283-0,한식,123
16672,72,해그라미CAFE,전남 고흥군 평산길 98-0,카페/찻집,123
16673,74,쑥섬돌담밥집,전남 고흥군 애도길 63-0,한식,122
16674,75,백상회관[한식],전남 고흥군 봉황길 26-8,한식,119
16675,76,노블레스,전남 고흥군 우주항공로 3-0,외국식,118
16676,77,대동식당,전남 고흥군 나로도항길 105-0,전문음식,116
16677,77,해돌마루,전남 고흥군 거금일주로 1906-17,전문음식,116
16678,79,득량식당,전남 고흥군 목넘가는길 20-0,외국식,111
16679,80,풍짬[중식],전남 고흥군 고흥만로 1137-0,외국식,110
16680,81,과역한우직판장,전남 고흥군 과역로 952-14,한식,109
16681,82,금강아구찜,전남 고흥군 홍교길 16-1,한식,108
16682,82,삼부자횟집,전남 고흥군 동두메2길 5-0,외국식,108
16683,82,안성장어나라,전남 고흥군 비봉로 159-0,전문음식,108
16684,85,얌샘김밥고흥군청점,전남 고흥군 고흥군청로 24-0,간이음식,107
16685,86,덕성루,전남 고흥군 봉동주공길 3-1,외국식,103
16686,87,정다운식당,전남 고흥군 개안길 35-0,한식,101
16687,88,삼국시대감자탕녹동점,전남 고흥군 우주항공로 6-0,한식,100
16688,89,정일품정육식당,전남 고흥군 봉동주공길 43-0,한식,99
16689,89,교촌치킨고흥점,전남 고흥군 신계학림길 16-0,간이음식,99
16690,89,다도해회관,전남 고흥군 나로도항길 103-18,전문음식,99
16691,92,소나무집가든,전남 고흥군 봉남봉동길 81-0,한식,97
16692,93,이화수전통육개장전남고흥점,전남 고흥군 고흥군청로 24-0,한식,96
16693,93,티파니카페&펜션,전남 고흥군 내산길 3-6,카페/찻집,96
16694,93,하얀노을,전남 고흥군 와다리길 3-0,카페/찻집,96
16695,96,용바위횟집,전남 고흥군 용바위길 23-0,외국식,95
16696,97,김밥천국,전남 고흥군 우주항공로 38-0,간이음식,89
16697,97,월포가든,전남 고흥군 오룡동길 21-0,한식,89
16698,99,장수장어식당,전남 고흥군 명동길 3-8,한식,85
16699,100,삼미식당,전남 고흥군 두원로 109-58,한식,84
16700,1,옥과한우촌,전남 곡성군 오산로 983-0,한식,12081
16701,2,곡성가든,전남 곡성군 배감길 16-19,외국식,6803
16702,3,지리산가는길,전남 곡성군 대황강로 1334-0,외국식,3413
16703,4,별천지가든,전남 곡성군 섬진강로 1266-0,한식,3365
16704,5,제일식당,전남 곡성군 기차마을로 143-0,한식,2967
16705,6,영일도라,전남 곡성군 기차마을로 260-0,카페/찻집,2584
16706,7,청계참다슬기,전남 곡성군 청계동로 409-0,한식,2311
16707,8,미실란밥카페반하다,전남 곡성군 섬진강로 2584-0,카페/찻집,2031
16708,9,송원식당,전남 곡성군 리문4길 5-0,한식,1791
16709,10,섬진강민물장어,전남 곡성군 리문6길 32-0,외국식,1620
16710,11,씨엘로957,전남 곡성군 입면로 163-14,카페/찻집,1496
16711,12,동굴커피,전남 곡성군 침곡길 26-30,카페/찻집,1452
16712,13,원조미연복집,전남 곡성군 오산로 968-0,외국식,1190
16713,14,청솔가든,전남 곡성군 대황강로 1560-0,한식,1143
16714,15,돌실숯불회관,전남 곡성군 석곡로 52-1,한식,983
16715,16,순한한우명품관,전남 곡성군 곡성로 856-0,한식,965
16716,17,두가헌,전남 곡성군 두계길 35-0,카페/찻집,931
16717,18,통나무집,전남 곡성군 대황강로 1598-19,한식,790
16718,19,석곡식당,전남 곡성군 석곡로 60-0,한식,768
16719,20,청이돈가스,전남 곡성군 곡성로 852-0,외국식,751
16720,21,송다원,전남 곡성군 가곡길 129-1,한식,705
16721,22,디트레인,전남 곡성군 기차마을로 260-0,간이음식,675
16722,23,단편,전남 곡성군 기차마을로 202-0,카페/찻집,631
16723,24,삼화관광농원,전남 곡성군 입면로 208-0,외국식,602
16724,25,라이첸[중식],전남 곡성군 기차마을로 237-0,외국식,598
16725,26,메란명가,전남 곡성군 곡성로 822-0,한식,556
16726,27,용궁산장,전남 곡성군 대황강로 1598-17,한식,537
16727,28,새수궁가든,전남 곡성군 섬진강로 1015-2,한식,535
16728,29,곡성가든,전남 곡성군 배감길 16-19,전문음식,489
16729,30,우리식당,전남 곡성군 석곡로 30-0,한식,485
16730,31,백년가,전남 곡성군 옥과6길 9-0,카페/찻집,478
16731,32,생선나라,전남 곡성군 중앙로 145-0,한식,393
16732,33,궁전회관[한식],전남 곡성군 중앙로 54-0,한식,369
16733,34,롯데리아곡성점,전남 곡성군 곡성로 817-0,간이음식,361
16734,35,소머리국밥,전남 곡성군 낙동원로 13-0,한식,357
16735,36,이디야커피곡성점,전남 곡성군 곡성로 817-0,카페/찻집,355
16736,37,파리바게뜨전남곡성점,전남 곡성군 중앙로 93-0,간이음식,351
16737,38,나루터,전남 곡성군 하한길 3-0,한식,350
